label	document
1	가족뿐만 아니라 연인 친구와 함께 와도좋은 추억거리를 만들 수 있을 것 같아요
1	이런 게 바로 일상 속에서 소확행 찾기 아닌가요
1	남는 건 사진이라고 열심히 사진 찍고 돌아다녔어요
1	한복은 몸에 핏되지 않아 입었을 때 편해서오래오래 입고 걸어 다녀도 전혀 무리가 없답니다
1	오히려 저희가 입고 온 옷보다가볍고 편했어요
1	평상복을 입다가 한복을 입었을 때확실히 선이 더욱 고와 보이는 게 눈에 띄어요
1	한복은 상체는 짧고 하체는 폭이 넓고 길기 때문에안정감 있고 우아한 느낌을 준다고 합니다
1	그래서 입었을 때 다리가 길어 보이고 얼굴이 작아보도록체형 보완이 되어 자신감을 업그레이드할 수 있어요
1	나이 상관없이 부모님도 한복을 입으니너무 고와서 사진을 많이 찍어드렸어요
1	특히나 밝은 색감의 한복을 입으니저절로 미소가 지어지더라고요
0	또한 한복은 더불어 사는 옷이라고 해서넉넉한 품과 허리로 디자인되었기 때문에키만 비슷하면체형과 상관없이 입을 수 있답니다
0	그래서 옛날부터 한복이 작아지면물려주는풍습이 있었죠 어느 궁을 가야 할지 고민이신 분들은요 카드를 참고해주세요
1	경복궁의 경우 외국인이 많아 사람이 많지만그만큼 아름답고 볼 것이 많은 곳이에요
1	하지만 적적하고 조용한 곳을 선호하신다면경희궁도 소소하게 둘러보기 좋아요
1	아 참 한복을 입고 입장하면 입장료가 무료라는 사실 그리고 덧붙여 월에는 야간개장을 하는 곳이 많이 있으니자세한 사항을 홈페이지에서 확인하고 가세요
1	그래도 요즘은 생활 한복을 통해서많은 사람들이 한복에 관심을 가지고 있어요
0	하지만 고름 매는 법 잘 알고 계시나요
0	한복 입는 법은 잘 알고 계시는 분들이 많은데고름 매는 부분에서 기웃하시는 분들이 있더라고요
0	그래서 한복 입는 간단한 영상을 보여드릴게요 곧 다가오는 추석에 한복을 입으실 예정이라면다시 한번 알아두는 것이 좋죠 또한 한복 고름 매주는 영상이 보고 싶으시다면아래 한복진흥센터 의 유튜브를 참고해주세요
0	한국진흥센터에서 준비한 영상이 보기 쉽고깔끔하게 잘 소개가 되어있더라고요
0	그리고 매년 월에는 광화문광장에서 종로한복축제 가 열리고 있어요
0	아래 자세한 안내를 하는 포스팅 링크를 걸어두었으니한복을 좋아하는 분들이라면 꼭 확인해주세요
0	다음번에는 일상에서 자연스럽게 한복을 입고 싶어요
0	요즘 자주 입게 될 생활 한복을 찾아보고 있는데좋은 곳들을 발견하게 되면 블로그에 공유하도록 할게요 그럼 다음 이야기에서 만나요
0	안녕
0	급가게된 서울나들이의 이유였던 창덕궁 신랑 회사분과 함께 사진찍으러 창덕궁에 출사를 가게되어서 나와 남매까지 덩달아 창덕궁에 가게 되었다
0	나더러 꽃구경 가자며 꼬시더니만 사실은출사였다
1	덕분에 애들 학교랑 유치원도 빠지고 약속시간이 시라서 일찌감치 서둘러 도착을 한 창덕궁 주차장이 꽤나 넓었다
1	주차장에 주차를 하고나니 보이는 안내문 월요일이 정기휴일이군 우리가 간날은 금요일이니 다행다행 매표소는 정확히 시에 문을 열었다
-1	이사진은 나와서 찍은거 문열기도전에 사람들이 줄을 서서 기다렸다
1	나도 줄서서 기다렸는데 회사분께서 표를 끊어주셨음 우리 식군은 아직 미취학이라 무료입장 창덕궁 꽤나 넓다 신랑님이사진찍으로 갈 곳은 후원입구 거기에 예쁘게 핀 홍매화를 찍으러 창덕궁 입구 왼쪽은 퇴장하는 곳 오른쪽이 입장하는 곳이다
0	소풍나온 학생들이 어찌나 많던지 날이 좋아서 일반인들도 꽤 있었다
1	입구에 들어서자 마자 보이는 다리인 금천교와 그옆에 핀 벚꽃 역시 내 실력은 초보중에 초보 그냥 이뻐서 찍어봤다
0	후원쪽으로 향하는 문 저 문을 나서면 오른편에 카페도 하나 있다
0	카페로 가는 길 만난 진달래를 담아봤다
1	곱다 고와 창덕궁내에 있는 문화상품홍보관 겸 카페 가격은 보통의 카페와 비슷하다
0	왼쪽은 문화상품홍보관이고 오른쪽이 음료를 마시는 공간이다
0	난 남매와 함께 구석에 자리를 잡았다
0	핫초코 마시는 남매 우리 식군 한입먹고 뜨거워서 깜놀 써나양은 손목에 내복보이고 그래도 추운것보단 낫지 뭐 나는 아메리카노 한잔 마시며 창덕궁 안내책자좀 읽어봤다
0	어느정도 몸을 녹이고 다시 창덕궁 구경에 나섰다
0	예쁜 개나리를 보자 브이를 날리는 써나양 미안하다
0	초점 나갔다
0	남매와 함께 낙선재로 이동 낙선재를 돌며 사진도 찍고 걷다보니신랑과도 만나게 되었다
-1	역시 신랑님이 찍어준 남매 사진은 퀄리티가 다르군 그러나 신랑님은 회사분과 낙선재에서 한참을 사진찍느라 시간을 보냈고 남매는 또 지쳐만 갔다
0	결국 이꼴 지나가는 관광객들이 어찌나 웃던지 내가 못살아 나는 다시 남매를 데리고 창덕궁 다른곳을 둘러보러 갔다
-1	넓디 넓은 창덕궁 요기조기 구경하는데 남매는 더 지쳐만 갔다
-1	왜 아빠랑 엄마는 사진만 찍느냐고 결국은 짜증을 덕분에 출구까지 나와서 기다리기로 했다
-1	그리고 출구쪽에서 본 안내문 오호 주차도 무료구나 좋다좋아 아빠랑 회사분이 나오자 후다닥 주차장에 있는 우리차로 향하는 식군 미안하다
0	아들 밥먼저 먹고 가자꾸나 창덕궁 근처 식당에서 칼국수로 점심을 해결했다
0	우리 식군 좋아하는 물만두도 시켰는데 이녀석 몇개 먹더니 그만 잠이 들어버렸다
-1	ㅁ 결국 우리 먹는 동안 식군을 쿨쿨 잠만 잤다는 사실 전날 시가 다되어 잠들었다가 아침 시에 일어났으니 피곤할 만도 하다
-1	여튼 이렇게 우리의 창덕궁 나들이는 끝 애들 데리고 다니기 힘들다
0	테이블엔 간단히 양념통만 있고 김치랑 단무지는 가져다 주시는데 그 다음은 셀프 얇고 푸짐한 고기만두 간장에 식초살짝 넣어서 찍어먹었는데 그냥 먹어도 맛있다
0	김 폴폴 바로 나온 만두라 뜨겁다하면서도 국수 나오기전에 다먹음 하나더를 고민했지만 참았다
0	진한 멸치육수가 있는 깔끔하게 나온 메밀국수다 바람 부니 역시 이렇게 따뜻한 국물이 땡긴다 엄마도 메뉴에 만족 우린 맛나게 다 먹었다
0	먹고 나니 비빔면도 궁금하고 다음에도 함 더 와야겠다
0	들어가자 해서 엄마는 자몽에이드로 나는 로얄아이스밀크티로 주문 오후 넘어가는 시간인데 카페에 사람의 거의 다 차서 어쩌지 했다가 바로 좌석이 보여서 앉았다
1	우리가 앉은 자리에서 바로 보이는 창덕궁 찐하다 하며 맘에 들어했던 엄마의 자몽에이드와 달달하고 깔끔한 밀크티가 맘에 들었다
0	창밖에 보니 여전히 한복입은 아이들도 보이고 어 자전거를 인력거로 관광투어가 보인다
0	엄마한테 저거 해볼래 했더니 그리 크게 호응이 없으시네 거의 관광객이 많이하겠지 해가 지기전에 등이 하나씩 들어오니 더 늦기전에 우리는 집으로 출발 회화나무서울특별시 종로구 창덕궁길 층서울특별시 종로구 원서동 층 서울특별시 종로구 창덕궁길 층
0	정말 갑자기 창덕궁에 가자 가 되어서 다녀왔습니다
0	제가 너무나너무나 좋아하는 창덕궁 예전에는 목요일에 후원까지 자유관람이었는데 제도가 바뀌었더라구요
-1	아쉬웠지만 전각쪽은 자유관람 그리고 후원은 따로 안내를 받아 들어갈수있었습니다
1	오랜만에 유물을 찾아간거라서 정말 제가 오랜 건물냄새를 좋아한다는걸 다시한번 깨달았어요
1	꼭 마약같이 끌리는 느낌이 아 지금 다시 생각해도 행복해요
1	그리고 앞으로 엄청난 포스팅의 양이 나올꺼에요
0	창덕궁의 정문 돈화문입니다
0	원래는 차가 가도록 계단이 묻혀있었다는데 이제는 원래의 모습이지요
0	그 돈화문을 지나면 세그루의 회나무를 만나볼수 있습니다
0	삼정승나무라고 불리우지요
0	영의정 좌의정 우의정을 상징합니다
0	돈화문 들어와서 바로 보이는 인정전의 모습입니다
0	들어와서 바로 정면에는 궐내각사들이 들어차있는데 그것에대한 사진은 나중에 올리구요
0	우선 여기서 오른쪽으로 꺾으면 금천교와 진선문이 나옵니다
0	금천교난간의 돌짐승궁궐은 항상 정전으로 가는 길에 이렇게 물이 흐르도록 해놓았지요
0	임금님과 일반의 구역을 구분해 놓는 역할과심신을 정화하는 기능도 금천교 밑에 해태창덕궁은 구조가 특이하지요
0	보통 정문에서 정전까지 일직선인데 반해 창덕궁은 자연친화적으로 만들어진 곳이라 이곳으로 들어가서 다시 왼쪽으로 꺾어야 인정전이 나온답니다
0	이문은 진선문진선문을 들어가면 바로 곧게 뻗어진 길위로 숙장문이 보입니다
0	전 항상임금님만 걷던 중간길을 걸어가지요
0	이 옆에 행랑채들은 원래는 다 관청들이 들어차있던 곳입니다
0	진선문에서 본 인정문이것도 인정문입니다
0	정전인 인정전으로 들어가는 문이지요
0	인정문 지붕위 용마루에는 이화문이 장식되어 있는걸 알수있습니다
0	선조임금때의 명필인 북악 이해룡 선생이 쓰셨다는 인정문의 현판입니다
0	인정문 계단의 서수 우리나라 궁궐의 서수들은 어찌보면 귀여운 느낌이 들어요
0	인정전입니다
0	근정전만큼의 규모지요
0	월대도 똑같이 단이고 난간이 없기는하지만 인정전앞에 품계석 인정전 지붕위의 잡상들 꽤 많은 수의 잡상들이지요
0	잡상의 숫자가 많은수록 급이 높은 건물이랍니다
0	또 이 잡상은 서유기의 인물들이라는 이야기가 있어요
0	그러니깐 맨앞이 삼장법사 처마도 참 이쁘죠 임금님 가시는 길에 답도 이쁘게 봉황 두마리가 새겨져있습니다
0	다른 궁궐과는 다르게 정전의 천장에 봉황 두마리가 있습니다
0	잘 안보이시겠지만 공중에 떠있어요
0	아마 차양을세울때 사용했을법한 인정전앞 고리인정전 우측 계단의 이화모양입니다
0	언제 새겨졌는지는 정확히 모르겠지만 아무튼 여기까지 돈화문에서 인정전 까지의사진이었습니다
0	서울에서 생활하고 있는 딸아이를 만나러 가는 참에 마침 그 날이 월 일 목요일이라어버이날이기도 하고 창덕궁 자유관람이 되는 날이라 오후 시경에 서울역에 도착하여 지하철 호선을 갈아타고 안국역에서 내려 걸어서 분쯤 창덕궁에 도착했다
-1	입장료가 성인 인 원 이것 좀 싸게 할 수 없을까 너무비싸다는 생각이 들었다
0	돈화문 정문을 들어서니 바로 눈앞에 진선문이 보인다
0	그 안쪽으로 들어가 금마문과 희정당을 보았다
0	처음에는 임금의 침전으로 사용되었으나나중에는 임금의 집무공간으로 사용되었다고 하는데 고종때 승용차가 진입할 수있도록개조되었다고 한다 낙선재지역으로 들어갔다
0	낙선재는 우리나라 마지막 왕인 영친왕의 부인 이방자여사가 년까지 계신곳이었다
0	일본 왕족의 자손으로 조선의 마지막 황태자 이은과 정략결혼을 하게 된 이방자여사가 그의 생을 마감한 곳이다
0	딸 아이의 세대에는 이방자여사의 이름이 멀게 느껴질지 모르나 우리 세대에는 이방자여사의 이름은 잔잔한 아픔을 느끼게 한다 부용지 지역내로 들어서니 주위 경관이 너무 아름답다 주합루는 정조 즉위하던해에 지어졌고 일층은 규장각이 있었단다 영화당과 부용정은 연못을 끼고 마주보고 있는데 고여있는 연못은 그다지 맑지 못했다
-1	연못속의 고기들이 숨이 막힐 것만 같았다
0	아뭏튼 요즈음  드라마 이산 을 재미있게 보고 있는 중이라 웬지 그 느낌이 전해지는 것 같아 기분이 좋았다
0	현판은 정조가 친히 쓴 글씨이다
0	산책길을 쭉 따라 옥류천지역으로 들어갔다
0	정자이름이 관람정이다
0	이곳에서 주위 경관을 바라보며 술잔을 기울이고시를 읊으며 한가로움을 즐겼겠지 시민을 의식해서인지 조그마하고 소박한 청의정 이 있는데 지붕은 둥근볏집을 하고 있는 정자였다
0	시간남짓 돌아 돌아 정문으로 다시 나오니 수명이 년 정도 된다는 향나무 우와
0	창덕궁은 너무너무 크고 볼 거리가 많은 것처럼 조선의 역사 반절을 품고 있는 궁이다
0	낙선재나 후원 궐내각사만 해도 책 한 권씩 뚝딱 나올 정도다 그만큼 할 애기도 많고 일화나 사연 없는 전각이 없기 때문에시간이 된다면 차차 나눠서 올리기로 하고대충 훑어 본 초벌 굽기 식으로포스팅해 볼까 한다 오랜만에 창덕궁으로 가을 나들이를 나갔다
-1	당시 수많은 외국인 관람객들과 학교에서 단체로 가을 소풍을 왔는지 정말 인산인해였다
0	허접한 사진들과 함께 수박 겉핥기 식으로창덕궁내부를 대 충훑어 보자 어좌 뒤로 일월오봉도의 병풍과 서양식 전등이 눈에 띈다 절대 권력의의자지만 결코 호락호락하거나 겉모습만큼 편한 자리가 아니다
0	일제강점기 때 지어진 건물 치곤 제후국의 상징인 정 모양의제정각 뒤로 희정당 현판이 보인다
0	팔작기와지붕의 아름다움을 맛 볼 수 있는 곳 임금이 찾아주길 간절히 바란 중전들의 애환이 녹아든 곳으로 대조전을 자세히 둘러보면 왕비의 활동이 외부로 노출되지 않기 위한 배려와단조로운 생활을 배려하여 뒷편으론계단식 화단이만들어져 있다
0	경복궁의 사정전경희궁의 자정전창경궁의 문정전 등과 함께 원래는 마루 바닥이 아닌 네모난 벽돌로 이루어져 있었다고 한다 왼쪽에 보이는 자그마한 탁자에서 사관이 임금과 대신들이 주고 받는 말을 기록했을 것이다
1	사진에서 잘 나오진 않았지만 엄청 멋진 곳에 자리 잡고 있는 층 누각이다
0	주합루에 있던 규장각처럼 소주합루로 불려진만큼 규장각 같은 작은도서관이다
0	한옥에서 누는 층 각은 층을 가리킨다헌종과 경빈 김씨의 사랑이 녹아 있는 낙선재 그 속엔 석복헌수강재 등이 연결돼 있어 효황후와 덕혜옹주의 식지 않은 역사의 숨결이 느껴진다 이곳저곳 둘러보면 지금도 충분히 살만할 정도로 관리가 잘 되어 있고 아기지기함과 아늑함이 살아있다
0	궐내각사를 대충 훑어 봤으면 후원으로 넘어간다
0	왼쪽으론 후원으로 가는 입구와 오른쪽으론 창경궁으로 통하는 입구가 있다
-1	후원을 보려면 입장료 외에 천원의 추가비용이 발생하고 창경궁으로 들어가려면 천원의 추가비용이 발생한다 후원은 금원비원이란 말답게 절대 혼자선 들어갈 수 없다
1	시간에 맞춰 저 작은 철조문 앞에 서 있으면 안내자의 인솔로 입장하게 된다 개별 행동은 절대 금물이라 했으나 비교적 자유롭게 관람할 수 있다
0	후원에서 제일 처음 만난는 곳이다
0	부용은 연꽃을 가리키는 말로 중국의 창랑이라는 강의 고사를 인용하여 지은 것으로 두 다리를연 못에 담그고 발을 씻고 있는모습이 연상된다 정약용의 부용정시연기에 따르면 정조 대왕은 실제로 각신들과 함께 이곳에서 시를 짓고 제때 시를 못 지으면 가운데 있는 섬으로 유배를 보냈다가 곧바로 풀어주곤 했다고 한다 영화당은 선조인조효종현종숙종 등 역대 명의 어필이 있는 곳으로창덕궁 내에서 유일하게 신발을 벗고 들어가 자유롭게 앉아서 부용정을 바라보며 안내원의 설명을 들을 수 있다
0	영화당 앞 뜰에선 임금이 착석한 가운데 거재유생들의 시험과무과의 시험이 자주 치러졌던 곳으로 유명하다
0	밤이 깊어지면 이곳에서 유숙도 했었다고 한다 어수문 뒷편으로주합루가 보인다
0	주합루 층에 규장각이 있었다고 한다 사진으로 보는 이곳은 왕과 왕비의 연회 장소였다고 한다 칙간에 들어가서 보았으나 다행히 덩은 모두 치워진 상태였다
-1	그런데 실제 저렇게 사이좋게 볼 일을 봤을지 의문이다
0	애련지와 애련정 그리고의두합이 모여 있는 이곳은 왠지 모를 음산한이 느껴지며효명세자의 한과 얼이 동시에 느껴진다 이곳에 놓인 돌을 따라 걸으며세자가 팔자 걸음 연습을 했다고 한다 그냥 걸으면 될 것이지 굳이 돌까지 만들어 연습까지 이후 존덕정과 관람정을 지나면 옥류천을 만날 수 있다
0	시를 풀이해 보자면폭포수 척저 멀리 하늘에서 떨어지네이를 보노라니 흰 무지개 일고그 소리 천둥 번개 치듯 온 골짜기에 퍼지네 라고 한다 당시 숙종이 풍류에 취해 지은 시로 판단됨으로 실제 옥류천에 가본 사람은 매우 과장된 시임을 대번에 알 수 있다
1	허나 후원을 거닐면 시에 문외한이라도 절로 시가 나올 정도로 풍류와운치가 넘치는 곳이다
0	임금이 농사 짓던 곳으로 농부의 노동을 체험하려는 뜻이 담긴 곳으로 실제 창덕궁에선 벼베기 행사를 매년 한다고 한다 후원 관람이 끝나면 계단을 통해 제법 먼 길을 걸어 나가야 된다 창덕궁과 너무 맞닿아 있어 저절로 미간이 찌푸려지는 참으로 안 좋은 미관이다
0	년된 향나무라는데 그 숭고함과 압도되는 영험한 기에 이끌려 노송과 함께 사진을 안 찍을 수가 없다
0	이곳에서 안내원의 작별인사를 끝으로 창덕궁의 모든 관람이 끝이난다 이곳을 통해 나가면 바로 돈화문 안마당으로 이어진다 퇴궐을 한 후 저녁을 먹고 나오니 달이 해와 교대를 하고 있었다
0	해나 달이 창덕궁 전각에 걸려 있으면 더할 나위 없이 아름답겠다는 생각을 하면서 허기진 배를 칼국수로 채우고 다시 꽉 막힌 도심 속으로 무거운 발걸음을 옮겼다
0	서울 종로구 와룡동 전화
1	창덕궁은 유네스코 세계유산에 등재된 우리나라 문화유산으로 궁궐 건축과 전통 정원이 자연환경과 탁월한 조화를 이루고 있다
1	자연환경과 건축 정원의 빼어난 조화가 유네스코 세계유산 등재의 주된 이유였다고 한다 경복궁을 보조하는 궁궐로 지어졌지만 임진왜란 이후에는 경복궁보다 먼저 복구되어 명실상부한 조선제일의 궁궐이 되었다
1	조선왕조의 오백년 역사를 보면 경복궁보다 오히려 창덕궁에서 왕들이 머문 기간이 더 길다고 한다 창덕궁은 전각들이 산과 언덕 등 지형을 따라 비교적 자유롭게 배치되고 규모도 조화를 이루고 있다
1	특히 후원은 산과 언덕에 둘러싸여 자연의 지형지세를 그대로 따르면서 최소한의 손길만 더하여 자연의 아름다움이 돋보인다
1	우리나라 모든 예술에서 나타나는 자연과의 조화의 특색이 아주 잘 나타나고 있다
1	나는 자연과의 조화와 균형의 미의 정수라고 하고 싶다
