label	document
0	석조전에는 실제 여 점의 그 당시 가구 등이전시되어 있는데 여 점은실제 그시절 가구라고 하네요
0	석조전은 예약 관람하실 수 있어요
0	년 일제 강점기 이래 미술관 등으로사용되면서 내부 본래 모습이 많이 훼손되었고이후 대한 제국의 역사적 의의를 회복하기 위해 년부터 복원을 시작 년 대한 제국 역사관으로 개관하였다고 합니다
0	석조전 위쪽에 삼각 모양 안에 꽃문양이 있는데요무료 해설해주시는 분이 무슨 꽃일까요라고 문제를 내셨어요
0	오얏꽃이라고 합니다
0	오얏리
0	오얏꽃은 자두꽃이라고 하네요
0	장소를 옮겨 나란히 있는 준명당 즉조당 석어당으로향합니다
0	사진은 석어당의 모습인데요
0	준명당 즉조당을 이야기 하면서덕혜옹주의 이야기도 들려주었는데대략적인 이야기는 알고 있었지만덕혜옹주가 일생을 거쳐가장 행복했을 시기가여기서 보낸 어린시절일거라추측한다니마음 한구석이
0	석어당을 자세히 보시면위의 사진처럼 연청이 없습니다
0	석어당은 사진처럼덕수궁에 유일하게 남아있는 중층 전각이며 년 불타 없어졌던 것을 다시 지은 것이라고 합니다
0	선조가 약 년간 이곳에서지내시다 승하하신 역사적으로유서깊은 건물입니다
0	중층이지만온돌은 층만 가능한 시대라위층은 사실상 여름용 마루 역할을 했다고 하네요
0	위층으로 올라가는 계단이 끝 쪽에 보이지요이 또한 설명을 듣지 않았다면몰랐을 이야기입니다
0	이제 정관헌으로 향합니다
0	정관헌은 러시아 건축가 사비틴이 설계한것으로 알려져 있는데고종황제께서 차를 즐기시고음악을 즐기셨던 곳이라고 합니다
0	한국과 서양의 건축양식이절충된 독특한 외관이 특징을 들을 수 있었어요
0	커피를 이곳에서 처음 마셔보셨다는정관헌기둥 하나 테라스 무늬 하나하나가 의미가 있었어요
0	함녕전이 보이네요
0	함녕전은 고종의 편전이자 침전으로 사용되었으며고종이 승하한 곳이기도 합니다
0	식혜 한 사발 드시고 설사를 심하게 하신 뒤 얼마 지나지 승하하셨다는 이야기는들어보셨을 거예요
0	운동의 기폭제가 되기도 한 일이기도 하지요
0	그 옆에 덕홍전외국 사신을 접견할 목적으로 지은 전각으로외부는 한옥 내부는 서양식으로 꾸몄으나지금은 샹들리에 만이서양식의 흔적을 찾아볼 수 있다고 하네요
0	덕홍전에 있는샹들리에 모습이에요
0	여기까지 설명을 듣고한 바퀴 둘러보았어요
1	무료 설명은 눈에 보이듯 설명해주셔서남편도 저도 큰아이도의미 있는 시간이었습니다
0	작은 아이는 역사는 아직 어려워했지만건축물의 특징은제법 이해하더라고요
0	석조전 앞으로뜰도 걸어봅니다
0	고종 당시 궁권은 현재 규모의 배 가까이 되었고고종황제는 년 승하하실 때까지덕수궁에서 지냈으며고종 승하 이후 덕수궁은빠르게 해체
0	축소되었다고 합니다
1	아이들과 함께 의미 있는시간도 보내서더 좋은 시간이었던 것 같아요
1	특히나 큰아이는 책을 통해우리 역사에 대해알고 있는 부분이 많아서더 그랬던 것 같습니다
0	석어당 앞쪽과뒤쪽 후원을 돌아한 바퀴 돌아덕수궁 나들이를 마무리합니다
0	남자 셋이서 뭔가를열심히 보길래 가봤더니당시 시간이 이었는데바늘 그림자가 가리키는시간을 보세요
1	정말 신기하죠
0	이날 다른 곳을 갔다가밤에 덕수궁 돌담길을지나게 되었는데요
1	정말 아름답죠
0	저녁시간에도덕수궁에는 사람들의발길이 끓이질 않네요
0	덕수궁은 대중교통을이용해야 하실거에요
0	부득이 자가용을 이용하셔야 한다면저희는 다른 일정도 있어서운이 좋게 무료 주차까지 하게 됐는데다음 포스팅에 주차장팁 올릴게요 날이 선선한 요즘덕수궁 나들이 한번 가보세요
0	봄에 벚꽃 만나러 다녀 오구 그제 오후에 다녀왔어요
0	외출 후 집에 오는 길목에 잠시 들렸었죠여름고궁 나들이나 좀 해 볼까 하구요
0	사실은 목적이 있었죠노랑어리연이 이맘때 활짝 피거든요그래서 피었겠거니 하고 갔었는데 아니었어요 흑흑무더위 찜통더위 속을 헤치고 갔건만요즘 더위가 정말 장난 아니죠폭염 맞죠건강에 유의들 하시구요
0	전통과 근대가 만난 덕수궁 나들이 잠시 하고 왔어요
1	서울시청 광장 무대에선고궁 관람하는 동안 음악소리가 울려 퍼지더라고요
0	그러다 보니 집으로 돌아오면서 발길을 시청광장으로한류문화케이팝 페스티벌 콘서트가다음 주 일에 열리나 보네요
0	아마도 예고편으로 흥겨운 무대가 연출된듯해요
0	시간 기억했다가 한번 참여해보셔도 좋을 것 같아요
0	서울 중구 소공동 전화
1	한복 공모전 설명회 듣고 그냥 가기 아쉬워서 경복궁 들르려 했는데 화요일을 휴장이었다
0	세종대왕상 뒤로 보이는 광화문
0	세종문화회관 지나고이순신 장군상도 지나고 여기는 처음 와본거 같다
0	예전에 학교 예술강의였나 그때 봤던 조형물 실제로 보니까 신기했다
0	성공회 대성당도 한번 보고 싶었는데 지나가다 발견해서 너무 좋았다
0	옛날 건물이라는데 진짜 그시대 느낌이 나서 사진을 찍어두었다 영국대사관이랑 붙어있다
0	시청까지 쭉 지나면요렇게 대한문이 나온다
0	입장료는 천원 년에 한번 가보고 거의 년만에 다시 가보는 경운궁인데 그때는 미술관이 주목적이어서 궁궐을 자세히 못봤었는데 대한문이 아니고 다른문으로 들어갓었던거 같다
-1	다시 보니까 너무 아름다웠던 경운궁중화전도 멋있었는데 미세먼지가 너무 심해서 조금 아쉬웠다
0	원래는 중층이었는데 대화재 이후로 단층으로 복원된 중화전석조전과 분수대 요 분수대때문에 행각을 복원할 수 없다고 한다
0	애석하게도 미술관은 휴관이었다
0	월 일까지 공사라는데 어떻게 그 사이에 딱 간건지 그래도 봄에 딱 맞게 와서 꽃이 너무 예쁘게 피어있었다
0	덕수궁에서 젤루 좋아하는 이층건물 석어당뒤편이 이렇게 생긴줄도 몰랐다
1	담도 너무 예쁘다
1	철쭉도 피어있고모란꽃은 자수랑 그림으로만 보다가 실물은 처음 봤는데 너무 아름다웠다
0	덕수궁도 잘 복원되었음 좋겠다
0	이렇게 인공섬이 있는줄은 몰랐는데 물 상태가 좀 안좋아서 여하튼 경희궁이랑 경운궁 중에 어디갈까 고민했는데 경운궁에 잘 간것 같다
0	아직 경희궁에 한번도 못가봐서 기회되면 경희궁도 가보고 싶다
0	서울특별시 중구 세종대로 덕수궁
0	정말 오랜만에 가족들과 덕수궁에 가봤다
0	생각해보니 아이랑 놀이동산 쇼핑시설 영화관은 가봤는데 제일 중요한 궁전을이제서야 가게 되었다
0	교통은 대중교통으로 가는게 복잡하지 않고 좋지 않을까 생각된다
0	지하철 출구랑 덕수궁이 연결되어있으니 초역세권으로 보고 방문하면 된다
0	추운날씨에도 불구하고 생각보다 사람들이 많았다
-1	외국인들도 많았고 사진찍는 인파들도 상당했다
0	여기는 메인인 중화전 앞이다
0	중화전안에 살펴보면 임금님이 계셨던 자리가 보인다
0	당연한 얘기지만 안에 들어가지는 못하고 사진만 촬영가능하다
0	안에는 주말을 맞이해서 사람들이 분주하게 다니는 모습을 볼수있다
0	안에 입장료는 어른은 원 학생은 무료이다
1	생각보다 면제조건이 많으니 확인하고 가심 좋을듯하다
0	아니면 천원내셔도 무방할듯 서울특별시 중구 세종대로 덕수궁 위치는 호선 호선 시청역 번 번출구로 나오면 매표소가 있으며표 끊으시고 보시면 된다
0	오랜만에 덕수궁을 다녀왔다
0	미리 예약해놓은 석조전 특별관람을 위해서였다
0	나야 진작에 다녀왔지만 부모님은 아직 새로 개방된 석조전을 관람해보지 못하셨기 때문이다
0	이곳은 덕수궁 중화전의 앞마당이다
0	앞에 무언가가 설치되어 있었는데 이는 덕수궁 서울 야외 프로젝트의 일환으로 일산을 소재로 한 설치미술작품이라고 한다
0	작가 그룹 OBBA의 작품이며 그 이름은 대한 연향
0	망원렌즈로 저 반사필름을 통해 사진을 찍으면 그게 마치 특수효과를 준 것처럼 꽤 예쁘다
0	이외에도 광명문에 설치되어 있는 밝은 빛들의 문도 있다
0	태국 작가 그룹인 스페이스 파퓰러의 영상 작품으로 마치 문안의 문처럼 이미지가 열리며 또 다른 이미지가 나온다
0	광명문의 안쪽 함녕전 앞마당에는 황실의 가마와 가구를 닮은 가구들이 있었는데홍콩 건축가 CL 의 전환기의 황제를 위한 가구라는 작품이라고 한다
0	이건 이용하고 있는 관광객들이 꽤 많기도 하고내가 설치미술작품이라는 것을 인지하지 못해서 사진을 찍어오지 못했다 어디나 다 그렇지만 서양식의 정원과 분수가 있는 덕수궁 또한 여름이 가장 청량하고 예쁘다
0	덕수궁의 잔디밭은 참 오랜만에 보는 느낌이었다
0	나는 이날 한복을 입고 가서 무료입장을 했다
0	한동안 말이 많더니 나 같은 생활 한복도 무료입장이 되나 보다
0	현대 빌딩들과 서양식의 건물과 우리나라 전통 양식의 건물이 모두 함께 있는 덕수궁의 풍경은 늘 이질적이면서도 새롭다
0	교통이 가장 좋은 곳에 위치하고 있지만 경복궁보다 사람이 다소 덜 몰리는 이곳은 덕분에 무언가 여유로운 풍경이다
0	석어당의 뒤에 있는 준명당
0	함녕전이 지어지기 전까지 고종의 침전으로 사용되다가 이후 덕혜옹주의 유치원으로 사용된 건물이다
0	늦은 오후라 사진이 음침하게 나온 중화전
0	내가 덕수궁에서 가장 좋아하는 건물은 단청을 하지 않은 유일한 건물인 석어당의 뒤쪽
0	백골집의 모습을 하고 있는 석어당은 년 화재로 소실된 후 다시 중건된 건물이라고 한다
0	그런데 이곳은 선종도 기거했던 곳이라는데 중건되기 전 처음부터 이렇게 단청을 하지 않았나 잘 모르겠다
0	즉조당과 준명당은 복도로 연결이 되어있어 이렇게 찍으면 마치 한 건물과 같은 느낌이다
0	건물의 뒤쪽
1	화려한 단청이 예뻐서 찍은 사진
0	즉조당과 준명당을 연결한 복도이 담의 뒤쪽은 정관헌이다
0	정관헌에는 사람이 꽤 많아서 밖에서만 어슬렁댔다
0	안쪽 정사각형에 가까운 건물은 덕홍전이다
0	접견실로 쓰였던 곳
0	석어당 옆에 있는 고목에서 중화전을 찍으면 이런 사진이 나온다
0	개인적으로 좋아하는 포토 포인트
0	손이 뭔가 어색하지만 얼굴이 나온 건 블러를 해야 해서 귀찮다
0	우리가 석조전 특별관람을 예약한 건 시 분이었다
0	본래 심화 해설 시간이지만 대한제국 황제의 식탁이라는 특별전 준비 때문에 일반 해설로 변경되었다
0	덕분에 화려한 접견실을 보지 못하는 것은 조금 아쉬웠다
0	사진은 귀빈 대기실
0	여담이지만 복원 시 높이 매달린 거울의 덕을 많이 보았다고 한다
0	사진에 찍힌 거울에 비친 벽 장식이 많은 도움이 되었다고
0	자료가 남아있지 않은 방은 이런 식으로 사진 또는 전시물로 채워져 있다
0	가이드는 이곳에서 이론적인 설명 또는 역사 이야기를 설명해주신다
0	금빛으로 꾸며진 황제의 침실이다
0	황제의 침상은 황후의 침상 방향과 대칭으로 이루어져 있다
0	석조전은 영국인인 하딩이 설계하였고 당시 유행하던 신고전주의의 영향을 받았기 때문에 모든 것이 대칭구조로 이루어져 있기 때문이다
0	그에 반해 실내는 로벨의 설계로 우아하고 섬세한 로코코 양식으로 꾸며져 있다
0	황제의 서재 쪽에 있던 벽난로인 듯
0	황제의 서재
0	귀여운 회전 책장
0	서재의 문에서 바라본 황제의 침실
0	안타깝게도 고종은 석조전의 황제에 침실에 누워본 적이 없다고 한다
0	이곳에는 주로 영친왕이 한국에 왔을 때 기거했다고 전해진다
0	황후의 거실
0	황후의 침실
0	마찬가지로 명성황후가 아닌 이방자 여사가 한국에 기거했을 때 묵었던 곳이라고
0	곳곳에는 대한제국을 상징하는 오얏꽃이 새겨져있다
0	아마도 세안을 위한 주전자와 그릇이 화장대에 놓여 있는 듯
0	부를 상징하는 커다란 거울도 호화로워 보인다
0	중앙 화랑
0	화랑을 따라 그 시절 그 석조전의 모습들이 사진으로 장식되어 있고 곳곳에는 창문이 안을 환하게 밝힌다
0	하지만 가이드는 황실이 있던 이곳은 늘 커튼이 쳐져 있었을 것이라고 한다
0	주로 전기로 안을 환하게 밝혔을 것이라고
0	본래 황궁의 커튼은 늘 걷어져 있는 것이 아니라고 한다
0	거울이 달린 끝 쪽의 문은 가짜 문이다
0	문을 열면 벽면이 있는데 이 또한 신고전주의 양식 때문이라고 한다
0	대칭을 위해 가짜 문을 만든 것이라고
0	아래로 중앙 홀과 첫 관람 대상인 테이블이 보인다
0	바로 옆의 건물은 석조전 서관이다
0	현재는 국립현대미술관으로 사용하고 있다
0	대식당이다
0	실제로 사용하던 그릇들은 아니라고
0	실제로 사용하던 그릇은 박물관에 전시되어 있다고 한다
0	이곳의 음식 수준은 꽤 높았다고 전해진다
-1	아쉽지만 소식당 또한 특별전으로 관람이 제외된 곳 중 하나인 듯
0	운치 있었는데
0	색상 때문인지 식기 때문인지 식당이 유난히 밝아 보인다
0	석조전의 외관 기둥은 이오니아 양식을 가져왔다
0	열주식 기둥과 엄격한 비례 그리고 완벽한 대칭
0	삼각형 구조로 된 지붕에는 대한제국을 상징하는 오얏꽃이 있다
0	야경까지 볼까 고민을 했는데 관람이 끝나도 너무 밝아서 포기함덕홍전 뒤에서 찍은 듯측면에서 보는 중화전이다
0	내 나름의 포토 포인트이기도 하다
0	섬네일
0	지난 주말 캐논 D Mark 일명 육두막이라 불리우는 카메라와 함께 덕수궁 나들이에 나섰다
0	간만에 맞이하는 파란 하늘
0	주말인데 집에 있을 수가 있겠는가
0	시청역에 내린 후 근처 버거킹에서 허기를 채운 뒤 바로 출사지를 향해 나섰다
0	L 를 사용했다
0	본래 덕수궁 앞에선 때마다 왕궁수문장교대식이 진행되는데 찾아갔던 날엔덕수궁 앞에선 태극기부대의 시위가 한창이라그냥 입장했다
-1	짜증나는 상황
0	덕수궁 안을 찬찬히 돌아 다니며 사진을 찍기 시작했다
-1	날씨가 조금 더워서 그런지 사람들이 없더라
1	간간이 지나가는 몇몇을 제외하면 고즈넉한 시간을 보낼 수 있었다
0	덕수궁에서 가장 화려한 건물로 보이는 석조전
0	영국인 하딩이 설계한 유럽식 석조 건물이란다
0	고종이 외국사절을 만날 때 사용한 건물이라 굉장히 고급스러운 분위기가 느껴진다
0	안에 들어가면 황제의 침실과 서재 등을 볼 수 있는데 일주일 전부터 예약을 받아서 입장할 수 있어서리 그냥 패스했다
0	석조전 측면의 모습
-1	다들 사진 찍느라 바쁘다
0	커플들이 데이트 하느라 정신이 없다
0	나도 저런 때가 있었지
0	그늘을 이용해 촬영해본 사진
0	거친 돌의 질감이 그대로 살아난다
0	L 렌즈의 화각은 풍경 사진 찍기에 적합한 것 같다
0	모든 풍경 사진은 아니고 이렇게 공간이 한정적인 곳에서 빛을 발하는 것 같다
0	분수 정원의 풍경도 모든 이의 시선을 이끄는 곳이지
0	간간히 촬영한 접사 사진
1	작은 꽃이 어찌나 이쁘던지
0	셔터를 아끼지 않고 촬영했다
0	광각과 표준 화각의 접사 느낌은 이렇게 다르다
0	바람 결에 흔들려 선명한 사진을 얻기가 쉽지 않았지만 결국 몇 장 얻어 내서 올려본다
0	석조전 앞에서 촬영한 꽃 사진
0	L 의 역광 촬영 위력을 세삼 느끼는 순간이다
0	태양과 마주한 순간에도 정신 바짝 차리고 피사체를 담아냈다
0	캐논 육두막을 본격적으로 사용한지 얼마 되지 않았지만 이 녀석 색감이 정말 맘에 든다
0	별도의 보정이 없는데 피사체의 색을 잘 담아준다
0	요즘 육두막 만원 정도 하는데 가격이 너무 착해서 하나 갖고 싶은 욕심이 난다
0	회사 카메라라 빌려 쓰는 게 불편하기도 하고
0	중화전과 중화문
0	품계석이 쫙 놓여 있는게 인상적이다
0	파란 하늘 아래 놓인 풍경 하나하나가 시선을 사로 잡았다
0	역시 하늘이 좋을 때 멀리 나갈 수 없다면 궁을 찾는 게 좋은 것 같다
0	지난 주말 캐논 DMark 육두막과함께한덕수궁나들이는 개인적으로 꽤 성공적인 것 같다
0	다음엔 식구들끼리 와야지
0	년 월 현대카드 호텔위크로 다녀온 롯데호텔서울 현대카드 호텔위크 패키지에는 슈페리어룸 숙박권 라세느조식과 함께 지방시 에프터눈티와 덕수궁 입장권이 포함되어 있어서복덩이 아기와 함께 호캉스를 즐기기 좋겠다는 생각이 들어냉큼 예약을 하였지요 지방시 콜라보 에프터눈티 페닌슐라 라운지 후기 https blog
0	com kikiao 지난 주말 복덩이와 함께 롯데호텔서울로 호캉스를 다녀왔어요 호캉스와 함께 페닌슐라 라운지에서 지
0	서울시청사를 지나 덕수궁으로 덕수궁은 처음가보는 곳이였다
0	그동안 지나가보기만 했지 들어가본적이 없었는데
0	국내여행프로그램이나 역사 프로그램에서 덕수궁이 종종 나오면서 관심을 갖게 되었다
0	요즘 고궁 야간투어도 많다고 하니 이왕 가보는 거 야간조명까지 곁들인 고궁을 구경해보기로 하고 노을이 질 무렵입장 마지막시간 직전에 입장 미리 문화재청 공식홈페이지에서 해설가이드를 신청했음 더 자세히 들여다보며 많은 것을 기억했을텐데
0	산책삼아 둘러보는 정도라 사진만 올려본다
0	방학과 휴가가 겹친 시기여서인지 가족단위 아이들과 부모님의 방문이 많아 보였다
0	물론 외국인 관광객도 꽤 있었다
-1	더운 여름날 
0	노을이 예쁘게 지길 바라며 걸어 본다
0	중화전을 내부까지 둘러본 뒤 해가 지길 기다리며 석조전 주변 배회하기
0	덕혜옹주를 위해 즉조당과 준명당을 이어붙여 유치원으로도 사용할 수 있도록 만든 곳
0	이 곳이 참 특별한 공간으로 보였고 이 건물을 지나가면서 덕혜옹주의 어린 시절 아버지의 사랑이 얼마나 컸을지 짐작해보기도 했다
0	도심속의 고궁투어
0	현대식 건축물과 잘 어우러지는 덕수궁 나들이
0	선선한 가을날인 지금
0	다시 가고 싶은 곳 중 하나다
0	서울특별시 중구 세종대로 덕수궁 다음주 월 일에 덕수궁에서 정동야행이라는 행사가 열리나 보다
0	자세한 사항은 아래 덕수궁 링크를 통해 확인해보세요
0	공지사항 언론보도 발간자료 자주 묻는 질문 공지사항 공지 채용 행사 알림 정동야행 관련 덕수궁 운영 안내
0	작성자 덕수궁관리자 등록일 조회 서울시 주관의 정동야행
0	덕수궁 운영 사항 덕수궁 야간 개방 일정 시까지 개방 대한제국 석조전 역사
0	대한문 앞을 지나다닌 적은 많은데문 안으로 들어가본 적은 몇 번 없다는 사실이 문득 떠올랐던 순간
0	천원의 행복
0	하늘도 푸르고 나무도 푸르네
0	멀리서 온 방문객을 반겨주는 노란 녀석들
0	떨어진 꽃잎들이 발길을 멈추게 만들었다
0	애틋하거나 애잔하거나
0	연두색으로 물든 나무들
0	길가에 핀 노란 꽃들의 정체는
0	황매화였다
0	전각을 둘러보기 위해 중화문 쪽으로 이동했다
0	중화전의 정문인 중화문
0	년에 건립됐으나 년에 화재로 소실되어 다시 세웠다고 한다
0	중화문 안으로 들어가니
0	덕수궁의 정전인 중화전이 나타났다
0	품계석이 세워진 앞뜰을 가로질러
0	중화전 안쪽을 둘러본 다음
0	석어당이 있는 곳으로 걸어갔다
0	단청을 하지 않은 석어당은 덕수궁에 있는 유일한 중층 목조건물이다
0	그냥 보고 있는데도 엿보는 것 같은 느낌이 드는 이유는 무엇인가
0	안에 갇혀 있으면 못 나올 듯
0	다리만 길어진 그림자
0	궁에 있으면 서울 한복판에 있다는 사실을 종종 잊게 된다
0	전각 뒤쪽에 있는 작은 산책로를 걷다가
0	아직 떨어지지 않은 분홍 벚꽃을 발견했다
0	고개를 쳐들고 하염없이 바라보다 목에 담 걸릴 뻔
0	여기까지 와서 석조전을 안 볼 순 없지
1	오후의 빛이 내려앉은 고요한 복도
0	침묵에 잠긴 풍경을 잠시 응시했다
1	유럽에 있는 느낌
0	하지만 난 이런 풍경이 더 좋음
0	준명당 즉조당 석어당
0	준명당은 덕혜옹주 교육을 위해 유치원으로 사용하기도 했다
0	다시 작은 산책로를 지나
0	동서양의 양식을 혼합해서 지은 정관헌으로 갔다
0	정관헌 내부
0	얼핏 보기엔 비슷한데 정작 똑같은 공간은 하나도 없었다
0	세수하러 왔다가 물만 먹고 가는 참새
0	하마터면 그냥 지나칠 뻔했던 연못
0	비 오는 날 와도 좋을 듯
0	가을에 다시와야겠다고 다짐하면서한가로웠던 덕수궁 나들이를 마무리했다
0	방학을 맞이하여소학생 무찬이와 덕수궁 나들이를 다녀왔습니다 장소는 덕수궁
1	입장료 천원의 저 아름다운 가격
1	이런 멋진 곳을 단돈 천 원으로 누리다니
1	정말 행복합니다
0	덕수궁 입장 후 제일 먼저 한 일은
0	덕수궁 안 카페 돌담길 방문입니다
0	이미 교보문고에서 불타는 시간을 보낸지라 다리가 아팠거든요 돌담길은 제가 좋아하는 장소 중 하나입니다
0	바람 솔솔 부는 가을엔 운치가 더 있지요 양탕국 한 잔으로 카페인 지수를 높여봅니다
0	고종이 정관헌에서 가배를 즐기셨다는데 저도 한 번
0	소학생 삘 무찬이는 얼른 나가자고 조릅니다 앙대 무찬아 우리는 좀 더 기다려야 해 양탕국을 즐기던 중 알게 된 사실
0	오늘의 석조전 관람 마지막 회차에 자리가 남았더군요 인터넷으로 재빠르게 예매하고 입장 시간을 기다립니다
